P1_X,P1_Y,P1_Direction,P1_Crashed,P1_ReachedGoal,P1_Score,P2_X,P2_Y,P2_Direction,P2_Crashed,P2_ReachedGoal,P2_Score,Timestamp
384,107,4,0,0,100,384,107,4,0,0,100,14:55:54
384,107,4,0,0,100,384,107,4,0,0,100,14:55:54
384,107,4,0,0,100,384,107,4,0,0,100,14:55:54
384,107,4,0,0,100,384,109,2,0,0,100,14:55:54
384,107,4,0,0,100,384,109,4,0,0,100,14:55:54
384,107,4,0,0,100,384,109,4,0,0,100,14:55:54
384,107,4,0,0,100,384,109,4,0,0,100,14:55:54
384,107,4,0,0,100,384,109,4,0,0,100,14:55:54
384,107,4,0,0,100,384,109,4,0,0,100,14:55:54
384,107,4,0,0,100,382,109,0,0,0,100,14:55:54
384,107,4,0,0,100,384,109,1,0,0,100,14:55:54
384,107,4,0,0,100,384,107,3,0,0,100,14:55:54
384,107,4,0,0,100,386,107,1,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:54
384,107,4,0,0,100,386,107,4,0,0,100,14:55:55
384,107,4,0,0,100,386,107,4,0,0,100,14:55:55
384,107,4,0,0,100,386,107,4,0,0,100,14:55:55
384,107,4,0,0,100,386,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,0,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,384,107,4,0,0,100,14:55:55
384,107,4,0,0,100,382,107,0,0,0,100,14:55:55
384,107,4,0,0,100,382,107,4,0,0,100,14:55:55
384,107,4,0,0,100,382,107,4,0,0,100,14:55:55
384,107,4,0,0,100,382,107,4,0,0,100,14:55:55
384,107,4,0,0,100,382,105,3,0,0,100,14:55:55
384,107,4,0,0,100,382,105,4,0,0,100,14:55:55
384,107,4,0,0,100,382,105,4,0,0,100,14:55:55
384,107,4,0,0,100,382,105,4,0,0,100,14:55:55
384,107,4,0,0,100,382,105,4,0,0,100,14:55:55
384,107,4,0,0,100,382,105,4,0,0,100,14:55:55
384,107,4,0,0,100,382,105,4,0,0,100,14:55:55
384,107,4,0,0,100,380,105,0,0,0,100,14:55:55
384,107,4,0,0,100,380,105,4,0,0,100,14:55:55
384,107,4,0,0,100,380,105,4,0,0,100,14:55:55
384,109,3,0,0,100,380,105,4,0,0,100,14:55:55
384,111,3,0,0,100,380,105,4,0,0,100,14:55:56
384,113,3,0,0,100,380,105,4,0,0,100,14:55:56
384,115,3,0,0,100,380,105,4,0,0,100,14:55:56
384,117,3,0,0,100,380,105,4,0,0,100,14:55:56
384,119,3,0,0,100,380,105,4,0,0,100,14:55:56
384,121,3,0,0,100,380,105,4,0,0,100,14:55:56
384,123,3,0,0,100,380,105,4,0,0,100,14:55:56
384,125,3,0,0,100,380,105,4,0,0,100,14:55:56
384,127,3,0,0,100,380,105,4,0,0,100,14:55:56
384,129,3,0,0,100,380,105,4,0,0,100,14:55:56
384,131,3,0,0,100,380,105,4,0,0,100,14:55:56
384,133,3,0,0,100,380,105,4,0,0,100,14:55:56
384,135,3,0,0,100,380,105,4,0,0,100,14:55:56
384,137,3,0,0,100,380,105,4,0,0,100,14:55:56
384,139,3,0,0,100,380,105,4,0,0,100,14:55:56
384,141,3,0,0,100,380,105,4,0,0,100,14:55:56
384,143,3,0,0,100,380,105,4,0,0,100,14:55:56
384,145,3,0,0,100,380,105,4,0,0,100,14:55:56
384,147,3,0,0,100,380,105,4,0,0,100,14:55:56
384,149,3,0,0,100,380,105,4,0,0,100,14:55:56
384,151,3,0,0,100,380,105,4,0,0,100,14:55:56
384,153,3,0,0,100,380,105,4,0,0,100,14:55:56
384,155,3,0,0,100,380,105,4,0,0,100,14:55:56
384,157,3,0,0,100,380,107,2,0,0,100,14:55:56
384,159,3,0,0,100,380,109,2,0,0,100,14:55:56
384,161,3,0,0,100,380,111,2,0,0,100,14:55:56
384,163,3,0,0,100,380,113,2,0,0,100,14:55:56
384,165,3,0,0,100,380,115,2,0,0,100,14:55:56
384,167,3,0,0,100,380,117,2,0,0,100,14:55:57
384,169,3,0,0,100,380,119,2,0,0,100,14:55:57
384,171,3,0,0,100,380,121,2,0,0,100,14:55:57
384,173,3,0,0,100,380,123,2,0,0,100,14:55:57
384,175,3,0,0,100,380,125,2,0,0,100,14:55:57
384,177,3,0,0,100,380,127,2,0,0,100,14:55:57
384,177,3,0,0,100,380,127,4,0,0,100,14:55:57
384,179,3,0,0,100,380,129,2,0,0,100,14:55:57
384,181,3,0,0,100,380,131,2,0,0,100,14:55:57
384,183,3,0,0,100,380,133,2,0,0,100,14:55:57
384,185,3,0,0,100,380,135,2,0,0,100,14:55:57
384,187,3,0,0,100,380,137,2,0,0,100,14:55:57
384,189,3,0,0,100,380,139,2,0,0,100,14:55:57
384,191,3,0,0,100,380,141,2,0,0,100,14:55:57
384,193,3,0,0,100,380,143,2,0,0,100,14:55:57
384,195,3,0,0,100,380,145,2,0,0,100,14:55:57
384,197,3,0,0,100,380,147,2,0,0,100,14:55:57
384,199,3,0,0,100,380,149,2,0,0,100,14:55:57
384,201,3,0,0,100,380,151,2,0,0,100,14:55:57
384,203,3,0,0,100,380,153,2,0,0,100,14:55:57
384,205,3,0,0,100,380,155,2,0,0,100,14:55:57
384,203,3,0,0,100,380,153,3,0,0,100,14:55:57
384,205,3,0,0,100,380,155,2,0,0,100,14:55:57
384,207,3,0,0,100,380,157,2,0,0,100,14:55:57
384,209,3,0,0,100,380,159,2,0,0,100,14:55:57
384,211,3,0,0,100,380,161,2,0,0,100,14:55:57
384,213,3,0,0,100,380,163,2,0,0,100,14:55:57
384,215,3,0,0,100,380,165,2,0,0,100,14:55:57
384,217,3,0,0,100,380,167,2,0,0,100,14:55:58
384,219,3,0,0,100,380,169,2,0,0,100,14:55:58
384,221,3,0,0,100,380,171,2,0,0,100,14:55:58
384,223,3,0,0,100,380,173,2,0,0,100,14:55:58
384,225,3,0,0,100,380,175,2,0,0,100,14:55:58
384,227,3,0,0,100,380,177,2,0,0,100,14:55:58
384,229,3,0,0,100,380,179,2,0,0,100,14:55:58
384,231,3,0,0,100,380,181,2,0,0,100,14:55:58
384,233,3,0,0,100,380,183,2,0,0,100,14:55:58
384,235,3,0,0,100,380,185,2,0,0,100,14:55:58
384,237,3,0,0,100,380,187,2,0,0,100,14:55:58
384,239,3,0,0,100,380,189,2,0,0,100,14:55:58
384,241,3,0,0,100,380,191,2,0,0,100,14:55:58
384,243,3,0,0,100,380,193,2,0,0,100,14:55:58
384,245,3,0,0,100,380,195,2,0,0,100,14:55:58
384,247,3,0,0,100,380,197,2,0,0,100,14:55:58
384,249,3,0,0,100,380,199,2,0,0,100,14:55:58
384,251,3,0,0,100,380,201,2,0,0,100,14:55:58
384,253,3,0,0,100,380,203,2,0,0,100,14:55:58
384,255,3,0,0,100,380,205,2,0,0,100,14:55:58
384,257,3,0,0,100,380,207,2,0,0,100,14:55:58
384,259,3,0,0,100,380,209,2,0,0,100,14:55:58
384,261,3,0,0,100,380,211,2,0,0,100,14:55:58
384,263,3,0,0,100,380,213,2,0,0,100,14:55:58
384,265,3,0,0,100,380,215,2,0,0,100,14:55:58
384,267,3,0,0,100,380,217,2,0,0,100,14:55:58
384,267,3,0,0,100,380,217,4,0,0,100,14:55:58
384,269,3,0,0,100,380,219,2,0,0,100,14:55:58
384,271,3,0,0,100,380,221,2,0,0,100,14:55:58
384,273,3,0,0,100,380,223,2,0,0,100,14:55:59
384,275,3,0,0,100,380,225,2,0,0,100,14:55:59
386,275,3,0,0,100,382,225,1,0,0,100,14:55:59
386,277,3,0,0,100,382,227,2,0,0,100,14:55:59
386,279,3,0,0,100,382,229,2,0,0,100,14:55:59
386,281,3,0,0,100,382,231,2,0,0,100,14:55:59
386,283,3,0,0,100,382,233,2,0,0,100,14:55:59
386,285,3,0,0,100,382,235,2,0,0,100,14:55:59
386,287,3,0,0,100,382,237,2,0,0,100,14:55:59
386,289,3,0,0,100,382,239,2,0,0,100,14:55:59
384,289,0,0,0,100,382,241,2,0,0,100,14:55:59
382,289,0,0,0,100,382,241,4,0,0,100,14:55:59
380,289,0,0,0,100,382,241,4,0,0,100,14:55:59
378,289,0,0,0,100,382,241,4,0,0,100,14:55:59
376,289,0,0,0,100,382,241,4,0,0,100,14:55:59
374,289,0,0,0,100,382,241,4,0,0,100,14:55:59
372,289,0,0,0,100,382,243,2,0,0,100,14:55:59
370,289,0,0,0,100,380,243,0,0,0,100,14:55:59
368,289,0,0,0,100,380,243,4,0,0,100,14:55:59
366,289,0,0,0,100,380,243,4,0,0,100,14:55:59
366,287,0,0,0,100,380,241,3,0,0,100,14:55:59
364,287,0,0,0,100,380,241,4,0,0,100,14:55:59
362,287,0,0,0,100,380,241,4,0,0,100,14:55:59
360,287,0,0,0,100,380,241,4,0,0,100,14:55:59
358,287,0,0,0,100,380,243,2,0,0,100,14:55:59
356,287,0,0,0,100,380,245,2,0,0,100,14:55:59
354,287,0,0,0,100,380,247,2,0,0,100,14:55:59
352,287,0,0,0,100,380,249,2,0,0,100,14:55:59
350,287,0,0,0,100,380,251,2,0,0,100,14:56:00
348,287,0,0,0,100,380,251,4,0,0,100,14:56:00
346,287,0,0,0,100,380,251,4,0,0,100,14:56:00
344,287,0,0,0,100,380,251,4,0,0,100,14:56:00
342,287,0,0,0,100,380,253,2,0,0,100,14:56:00
340,287,0,0,0,100,380,255,2,0,0,100,14:56:00
340,289,0,0,0,100,380,257,2,0,0,100,14:56:00
340,291,0,0,0,100,380,259,2,0,0,100,14:56:00
338,291,0,0,0,100,378,259,0,0,0,100,14:56:00
336,291,0,0,0,100,376,259,0,0,0,100,14:56:00
334,291,0,0,0,100,374,259,0,0,0,100,14:56:00
332,291,0,0,0,100,372,259,0,0,0,100,14:56:00
330,291,0,0,0,100,370,259,0,0,0,100,14:56:00
328,291,0,0,0,100,368,259,0,0,0,100,14:56:00
326,291,0,0,0,100,366,259,0,0,0,100,14:56:00
324,291,0,0,0,100,364,259,0,0,0,100,14:56:00
322,291,0,0,0,100,362,259,0,0,0,100,14:56:00
320,291,0,0,0,100,360,259,0,0,0,100,14:56:00
318,291,0,0,0,100,358,259,0,0,0,100,14:56:00
316,291,0,0,0,100,356,259,0,0,0,100,14:56:00
316,289,0,0,0,100,356,257,3,0,0,100,14:56:00
314,289,0,0,0,100,354,257,0,0,0,100,14:56:00
312,289,0,0,0,100,352,257,0,0,0,100,14:56:00
310,289,0,0,0,100,350,257,0,0,0,100,14:56:00
308,289,0,0,0,100,348,257,0,0,0,100,14:56:00
306,289,0,0,0,100,346,257,0,0,0,100,14:56:00
304,289,0,0,0,100,344,257,0,0,0,100,14:56:00
304,289,0,0,0,100,344,257,4,0,0,100,14:56:00
302,289,0,0,0,100,342,257,0,0,0,100,14:56:01
300,289,0,0,0,100,340,257,0,0,0,100,14:56:01
298,289,0,0,0,100,338,257,0,0,0,100,14:56:01
296,289,0,0,0,100,336,257,0,0,0,100,14:56:01
294,289,0,0,0,100,334,257,0,0,0,100,14:56:01
292,289,0,0,0,100,332,257,0,0,0,100,14:56:01
290,289,0,0,0,100,330,257,0,0,0,100,14:56:01
288,289,0,0,0,100,328,257,0,0,0,100,14:56:01
286,289,0,0,0,100,326,257,0,0,0,100,14:56:01
284,289,0,0,0,100,324,257,0,0,0,100,14:56:01
282,289,0,0,0,100,322,257,0,0,0,100,14:56:01
280,289,0,0,0,100,320,257,0,0,0,100,14:56:01
278,289,0,0,0,100,318,257,0,0,0,100,14:56:01
276,289,0,0,0,100,316,257,0,0,0,100,14:56:01
274,289,0,0,0,100,314,257,0,0,0,100,14:56:01
272,289,0,0,0,100,312,257,0,0,0,100,14:56:01
270,289,0,0,0,100,310,257,0,0,0,100,14:56:01
268,289,0,0,0,100,308,257,0,0,0,100,14:56:01
266,289,0,0,0,100,306,257,0,0,0,100,14:56:01
264,289,0,0,0,100,304,257,0,0,0,100,14:56:01
262,289,0,0,0,100,302,257,0,0,0,100,14:56:01
260,289,0,0,0,100,300,257,0,0,0,100,14:56:01
260,291,0,0,0,100,300,259,2,0,0,100,14:56:01
258,291,0,0,0,100,298,259,0,0,0,100,14:56:01
256,291,0,0,0,100,296,259,0,0,0,100,14:56:01
254,291,0,0,0,100,294,259,0,0,0,100,14:56:01
252,291,0,0,0,100,292,259,0,0,0,100,14:56:01
250,291,0,0,0,100,290,259,0,0,0,100,14:56:01
250,289,0,0,0,100,290,257,3,0,0,100,14:56:01
248,289,0,0,0,100,288,257,0,0,0,100,14:56:02
246,289,0,0,0,100,286,257,0,0,0,100,14:56:02
244,289,0,0,0,100,284,257,0,0,0,100,14:56:02
242,289,0,0,0,100,282,257,0,0,0,100,14:56:02
242,291,0,0,0,100,282,259,2,0,0,100,14:56:02
240,291,0,0,0,100,280,259,0,0,0,100,14:56:02
238,291,0,0,0,100,278,259,0,0,0,100,14:56:02
236,291,0,0,0,100,276,259,0,0,0,100,14:56:02
234,291,0,0,0,100,274,259,0,0,0,100,14:56:02
232,291,0,0,0,100,272,259,0,0,0,100,14:56:02
230,291,0,0,0,100,270,259,0,0,0,100,14:56:02
228,291,0,0,0,100,268,259,0,0,0,100,14:56:02
226,291,0,0,0,100,266,259,0,0,0,100,14:56:02
224,291,0,0,0,100,264,259,0,0,0,100,14:56:02
222,291,0,0,0,100,262,259,0,0,0,100,14:56:02
220,291,0,0,0,100,260,259,0,0,0,100,14:56:02
218,291,0,0,0,100,258,259,0,0,0,100,14:56:02
216,291,0,0,0,100,256,259,0,0,0,100,14:56:02
214,291,0,0,0,100,254,259,0,0,0,100,14:56:02
216,291,0,0,0,100,256,259,1,0,0,100,14:56:02
214,291,0,0,0,100,254,259,0,0,0,100,14:56:02
212,291,0,0,0,100,252,259,0,0,0,100,14:56:02
210,291,0,0,0,100,250,259,0,0,0,100,14:56:02
